,Name,운영체제(OS),CPU,램,그래픽,저장장치,파워,무게(kg),PD충전,CPU_Score,GPU_Score,inch,ppi,Screen_Brightness,Screen_Refresh_Rate,Manufacturer,Value_Point,Value_for_Money_Point,Price_won,Launch_Date_CPU,inch_per_kg
318,MSI GF시리즈 Sword GF66 A11UD 블랙 WIN10,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 150W / 충전단자: DC,2.25,,20824.0,4459.0,15.6,141.0,250.0,144.0,MSI,5.677652264430108,408.46419168561926,1480000.0,2021.05,6.933333333333334
319,MSI GF시리즈 Sword GF66 A11UD 블랙 WIN10 16GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 150W / 충전단자: DC,2.25,,20824.0,4459.0,15.6,141.0,250.0,144.0,MSI,5.693781296688173,379.5854197792115,1590000.0,2021.05,6.933333333333334
320,MSI GF시리즈 Sword GF66 A11UD 블랙 WIN10 32GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 150W / 충전단자: DC,2.25,,20824.0,4459.0,15.6,141.0,250.0,144.0,MSI,5.75829742572043,376.3593088706164,1620000.0,2021.05,6.933333333333334
321,MSI GF시리즈 Sword GF66 A11UD 블랙 WIN10 64GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 150W / 충전단자: DC,2.25,,20824.0,4459.0,15.6,141.0,250.0,144.0,MSI,5.887329683784947,328.9010996527903,1880000.0,2021.05,6.933333333333334
322,MSI GF시리즈 Sword GF66 A11UD 화이트,미포함(프리도스),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 150W / 충전단자: DC,2.25,,20824.0,4459.0,15.6,141.0,250.0,144.0,MSI,5.677652264430108,447.0592334196936,1270000.0,2021.05,6.933333333333334
323,MSI GF시리즈 Sword GF66 A11UD 화이트 16GB램,미포함(프리도스),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 150W / 충전단자: DC,2.25,,20824.0,4459.0,15.6,141.0,250.0,144.0,MSI,5.693781296688173,382.1329729320921,1490000.0,2021.05,6.933333333333334
324,MSI GF시리즈 Sword GF66 A11UD 화이트 32GB램,미포함(프리도스),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 150W / 충전단자: DC,2.25,,20824.0,4459.0,15.6,141.0,250.0,144.0,MSI,5.75829742572043,362.15707080002704,1590000.0,2021.05,6.933333333333334
325,MSI GF시리즈 Sword GF66 A11UD 화이트 64GB램,미포함(프리도스),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 150W / 충전단자: DC,2.25,,20824.0,4459.0,15.6,141.0,250.0,144.0,MSI,5.952223300806224,336.2838023054364,1770000.0,2021.05,6.933333333333334
326,MSI GF시리즈 Sword GF66 A11UD 화이트 WIN10,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 150W / 충전단자: DC,2.25,,20824.0,4459.0,15.6,141.0,250.0,144.0,MSI,5.677652264430108,417.4744312080962,1450000.0,2021.05,6.933333333333334
327,MSI GF시리즈 Sword GF66 A11UD 화이트 WIN10 16GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 150W / 충전단자: DC,2.25,,20824.0,4459.0,15.6,141.0,250.0,144.0,MSI,5.693781296688173,379.5854197792115,1590000.0,2021.05,6.933333333333334
328,MSI GF시리즈 Sword GF66 A11UD 화이트 WIN10 32GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 150W / 충전단자: DC,2.25,,20824.0,4459.0,15.6,141.0,250.0,144.0,MSI,5.75829742572043,383.88649504802873,1590000.0,2021.05,6.933333333333334
329,MSI GF시리즈 Sword GF66 A11UD 화이트 WIN10 64GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 150W / 충전단자: DC,2.25,,20824.0,4459.0,15.6,141.0,250.0,144.0,MSI,5.887329683784947,328.9010996527903,1880000.0,2021.05,6.933333333333334
330,MSI GF시리즈 Sword GF66 A11UD 화이트 WIN11,윈도우11(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 150W / 충전단자: DC,2.25,,20824.0,4459.0,15.6,141.0,250.0,144.0,MSI,5.677652264430108,498.0396723184306,1230000.0,2021.05,6.933333333333334
331,MSI GF시리즈 Sword GF66 A11UD 화이트 WIN11 16GB램,윈도우11(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 150W / 충전단자: DC,2.25,,20824.0,4459.0,15.6,141.0,250.0,144.0,MSI,5.693781296688173,517.6164815171066,1190000.0,2021.05,6.933333333333334
332,MSI GF시리즈 Sword GF66 A11UD 화이트 WIN11 32GB램,윈도우11(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 150W / 충전단자: DC,2.25,,20824.0,4459.0,15.6,141.0,250.0,144.0,MSI,5.75829742572043,483.8905399765067,1280000.0,2021.05,6.933333333333334
333,MSI GF시리즈 Sword GF66 A11UD 화이트 WIN11 64GB램,윈도우11(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 150W / 충전단자: DC,2.25,,20824.0,4459.0,15.6,141.0,250.0,144.0,MSI,5.887329683784947,442.6563672018757,1420000.0,2021.05,6.933333333333334
334,MSI GF시리즈 Sword GF66 A11UE 블랙,미포함(프리도스),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 85W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,20824.0,6697.0,15.6,141.0,250.0,144.0,MSI,5.809930326232184,501.2882076127855,1159000.0,2021.05,6.933333333333334
335,MSI GF시리즈 Sword GF66 A11UE 블랙 16GB램,미포함(프리도스),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 85W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,20824.0,6697.0,15.6,141.0,250.0,144.0,MSI,5.759569996788121,492.2709398964207,1170000.0,2021.05,6.933333333333334
336,MSI GF시리즈 Sword GF66 A11UE 블랙 32GB램,미포함(프리도스),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 85W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,20824.0,6697.0,15.6,141.0,250.0,144.0,MSI,5.888979742841655,452.6502492576215,1301000.0,2021.05,6.933333333333334
337,MSI GF시리즈 Sword GF66 A11UE 블랙 64GB램,미포함(프리도스),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 85W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,20824.0,6697.0,15.6,141.0,250.0,144.0,MSI,5.953118383884895,414.5625615518729,1436000.0,2021.05,6.933333333333334
338,MSI GF시리즈 Sword GF66 A11UE 블랙 WIN10,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 85W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,20824.0,6697.0,15.6,141.0,250.0,144.0,MSI,5.743440964530056,526.9211894064272,1180000.0,2021.05,6.933333333333334
339,MSI GF시리즈 Sword GF66 A11UE 블랙 WIN10 16GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 85W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,20824.0,6697.0,15.6,141.0,250.0,144.0,MSI,5.759569996788121,500.8321736337497,1240000.0,2021.05,6.933333333333334
340,MSI GF시리즈 Sword GF66 A11UE 블랙 WIN10 32GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 85W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,20824.0,6697.0,15.6,141.0,250.0,144.0,MSI,5.824086125820378,469.6843649855144,1330000.0,2021.05,6.933333333333334
341,MSI GF시리즈 Sword GF66 A11UE 블랙 WIN11,윈도우11(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 85W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,20824.0,6697.0,15.6,141.0,250.0,144.0,MSI,5.743440964530056,546.4739262159901,1141000.0,2021.05,6.933333333333334
342,MSI GF시리즈 Sword GF66 A11UE 블랙 WIN11 16GB램,윈도우11(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 85W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,20824.0,6697.0,15.6,141.0,250.0,144.0,MSI,5.759569996788121,526.4689210958063,1184000.0,2021.05,6.933333333333334
343,MSI GF시리즈 Sword GF66 A11UE 블랙 WIN11 32GB램,윈도우11(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 85W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,20824.0,6697.0,15.6,141.0,250.0,144.0,MSI,5.824086125820378,513.5878417831021,1224000.0,2021.05,6.933333333333334
344,MSI GF시리즈 Sword GF66 A11UE 블랙 WIN11 64GB램,윈도우11(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 85W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,20824.0,6697.0,15.6,141.0,250.0,144.0,MSI,5.953118383884895,459.34555431210606,1386000.0,2021.05,6.933333333333334
345,MSI GF시리즈 Sword GF66 A11UE 화이트,미포함(프리도스),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 85W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,20824.0,6697.0,15.6,141.0,250.0,144.0,MSI,5.743440964530056,294.95745012248585,1947210.0,2021.05,6.933333333333334
346,MSI GF시리즈 Sword GF66 A12UC 블랙,미포함(프리도스),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.648413033518523,409.0089090165477,1381000.0,2022.01,6.933333333333334
347,MSI GF시리즈 Sword GF66 A12UC 블랙 32GB램,미포함(프리도스),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.729058194808845,341.0153687386217,1680000.0,2022.01,6.933333333333334
348,MSI GF시리즈 Sword GF66 A12UC 블랙 WIN10,윈도우10(설치),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.648413033518523,384.2457845930968,1560000.0,2022.01,6.933333333333334
349,MSI GF시리즈 Sword GF66 A12UC 블랙 WIN10 16GB램,윈도우10(설치),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.664542065776588,345.6096440376197,1729000.0,2022.01,6.933333333333334
350,MSI GF시리즈 Sword GF66 A12UC 블랙 WIN10 32GB램,윈도우10(설치),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.729058194808845,328.31279053345816,1835000.0,2022.01,6.933333333333334
351,MSI GF시리즈 Sword GF66 A12UC 블랙 WIN10 64GB램,윈도우10(설치),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.858090452873362,308.32055015122955,1990000.0,2022.01,6.933333333333334
352,MSI GF시리즈 Sword GF66 A12UC 블랙 WIN11 16GB램,윈도우11(설치),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.664542065776588,387.7167738382332,1551000.0,2022.01,6.933333333333334
353,MSI GF시리즈 Sword GF66 A12UC 블랙 WIN11 32GB램,윈도우11(설치),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.729058194808845,355.1802972603127,1703000.0,2022.01,6.933333333333334
354,MSI GF시리즈 Sword GF66 A12UC 화이트,미포함(프리도스),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.697177618281735,461.6201672607287,1234170.0,2022.01,6.933333333333334
355,MSI GF시리즈 Sword GF66 A12UC 화이트 16GB램,미포함(프리도스),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.664542065776588,453.7768715925201,1248310.0,2022.01,6.933333333333334
356,MSI GF시리즈 Sword GF66 A12UC 화이트 32GB램,미포함(프리도스),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.793951811830121,441.8647711595898,1311250.0,2022.01,6.933333333333334
357,MSI GF시리즈 Sword GF66 A12UC 화이트 64GB램,미포함(프리도스),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.858090452873362,314.95109961684744,1860000.0,2022.01,6.933333333333334
358,MSI GF시리즈 Sword GF66 A12UC 화이트 WIN10,윈도우10(설치),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.648413033518523,421.8381653113161,1429000.0,2022.01,6.933333333333334
359,MSI GF시리즈 Sword GF66 A12UC 화이트 WIN10 16GB램,윈도우10(설치),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.664542065776588,407.8144035836276,1479000.0,2022.01,6.933333333333334
360,MSI GF시리즈 Sword GF66 A12UC 화이트 WIN10 32GB램,윈도우10(설치),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.729058194808845,430.75625524878535,1420000.0,2022.01,6.933333333333334
361,MSI GF시리즈 Sword GF66 A12UC 화이트 WIN10 64GB램,윈도우10(설치),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.858090452873362,308.32055015122955,1990000.0,2022.01,6.933333333333334
362,MSI GF시리즈 Sword GF66 A12UC 화이트 WIN11,윈도우11(설치),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.648413033518523,488.60436437795926,1246030.0,2022.01,6.933333333333334
363,MSI GF시리즈 Sword GF66 A12UC 화이트 WIN11 16GB램,윈도우11(설치),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.664542065776588,447.1606802899152,1356780.0,2022.01,6.933333333333334
364,MSI GF시리즈 Sword GF66 A12UC 화이트 WIN11 32GB램,윈도우11(설치),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.729058194808845,413.650411177534,1475000.0,2022.01,6.933333333333334
365,MSI GF시리즈 Sword GF66 A12UC 화이트 WIN11 64GB램,윈도우11(설치),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,26490.0,1445.0,15.6,141.0,250.0,144.0,MSI,5.858090452873362,336.6718651076645,1830000.0,2022.01,6.933333333333334
366,MSI GF시리즈 Sword GF66 A12UC-i5 블랙,미포함(프리도스),인텔 / 코어i5-12세대 / i5-12450H (2.0GHz) / 옥타코어(4P+4E),DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,18050.0,349.0,15.6,141.0,250.0,144.0,MSI,5.5277715378644015,507.13500347379824,1090000.0,2022.01,6.933333333333334
367,MSI GF시리즈 Sword GF66 A12UC-i5 블랙 16GB램,미포함(프리도스),인텔 / 코어i5-12세대 / i5-12450H (2.0GHz) / 옥타코어(4P+4E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,18050.0,349.0,15.6,141.0,250.0,144.0,MSI,5.543900570122466,494.99112233236303,1120000.0,2022.01,6.933333333333334
368,MSI GF시리즈 Sword GF66 A12UC-i5 블랙 32GB램,미포함(프리도스),인텔 / 코어i5-12세대 / i5-12450H (2.0GHz) / 옥타코어(4P+4E),DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / TGP: 60W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 53.5Wh / 어댑터: 180W / 충전단자: DC,2.25,,18050.0,349.0,15.6,141.0,250.0,144.0,MSI,5.608416699154724,403.4832157665269,1390000.0,2022.01,6.933333333333334
