,No,Name,운영체제(OS),CPU,CPU_Launch_Date,램,그래픽,저장장치,파워,inch,무게(kg),inch_per_kg,PD충전,CPU_Score,GPU_Score,ppi,Screen_Brightness,Screen_Refresh_Rate,Display_Point,Manufacturer,Value_Point,Value_for_Money_Point,Price_won
1236,28925234,레노버 씽크북 14 Gen4 IAP 21DH00AEKR WIN11 16GB램,윈도우11(설치),인텔 / 코어i3-12세대 / i3-1215U (1.2GHz) / 헥사코어(2P+4E),2022.01,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능(1슬롯),내장그래픽 / UHD Graphics,M.2(NVMe) / 256GB / 저장 슬롯: 2개,배터리: 60Wh / 충전단자: 타입C,14,1.4,10,USB-PD,11181,595,157,300,60,5.981757877,LENOVO,5.806137024,760.134719,853830
1237,28925717,레노버 씽크북 15 Gen3 ACL-21A4004NKR 16GB램,윈도우10,AMD / 라이젠5-4세대 / 5600U (2.3GHz) / 헥사(6)코어,2021.01,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능(1슬롯),내장그래픽 / Radeon Graphics,M.2(NVMe) / 256GB / 저장 슬롯: 2개,배터리: 45Wh / 충전단자: 타입C,15.6,1.7,9.176470588,USB-PD,15462,1022,141,300,60,5.583747927,LENOVO,5.588377783,806.2641076,783120
1238,17054597,레노버 씽크북 15 Gen4 ABA-21DL0000KR,미포함(프리도스),AMD / 라이젠5-4세대 / 5625U (2.3GHz) / 헥사(6)코어,2022.01,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능(1슬롯),내장그래픽 / Radeon Graphics,M.2(NVMe) / 256GB / 저장 슬롯: 2개,배터리: 60Wh / 충전단자: 타입C,15.6,1.7,9.176470588,USB-PD,15182,1022,141,300,60,5.583747927,LENOVO,5.701880595,951.9158242,598990
1239,28927058,레노버 씽크패드 E14 Gen3-20YE0001KD WIN11,윈도우11(설치),AMD / 라이젠7-4세대 / 5800U (1.9GHz) / 옥타(8)코어,2021.01,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능(1슬롯),내장그래픽 / Radeon Graphics,M.2(NVMe) / 256GB / 저장 슬롯: 2개,배터리: 45Wh / 충전단자: 타입C,14,1.64,8.536585366,USB-PD,18667,1299,157,300,60,5.981757877,LENOVO,5.719555385,596.5264636,1048810
1240,28927067,레노버 씽크패드 E14 Gen3-20YE0001KD WIN11 16GB램,윈도우11(설치),AMD / 라이젠7-4세대 / 5800U (1.9GHz) / 옥타(8)코어,2021.01,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능(1슬롯),내장그래픽 / Radeon Graphics,M.2(NVMe) / 256GB / 저장 슬롯: 2개,배터리: 45Wh / 충전단자: 타입C,14,1.64,8.536585366,USB-PD,18667,1299,157,300,60,5.981757877,LENOVO,5.719530392,611.0609393,1026000
1241,17172755,레노버 씽크패드 E15 Gen4 21ED004EKD 16GB램,미포함(프리도스),AMD / 라이젠5-4세대 / 5625U (2.3GHz) / 헥사(6)코어,2022.01,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능(1슬롯),내장그래픽 / Radeon Graphics,M.2(NVMe) / 256GB / 저장 슬롯: 2개,배터리: 57Wh / 어댑터: 65W / 충전단자: 타입C,15.6,1.78,8.764044944,USB-PD,15182,1022,141,300,60,5.583747927,LENOVO,5.659865288,953.6259352,593510
1242,28926401,레노버 씽크패드 E16 Gen1 21JT0001KR 16GB램,윈도우11홈,AMD / 라이젠7(Zen3) / 7730U (2.0Hz) / 옥타(8)코어,2023.01,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능(1슬롯),내장그래픽 / Radeon Graphics,M.2(NVMe) / 506GB / 저장 슬롯: 2개,배터리: 57Wh / 충전단자: 타입C,16,1.77,9.039548023,USB-PD,18931,1299,138,300,60,5.509121061,LENOVO,5.697826993,623.9954215,1003120
1243,28925393,레노버 씽크패드 L14 Gen4 21H1S00A00 16GB램,미포함(프리도스),인텔 / 코어i5-13세대 / i5-1340P (1.9GHz) / 12코어(4P+8E),2023.01,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / UHD Graphics,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 57Wh / 어댑터: 65W / 충전단자: 타입C,14,1.4,10,USB-PD,20640,1102,157,400,60,6.2039801,LENOVO,5.963416852,519.0092995,1149000
1244,28925333,레노버 씽크패드 L14 Gen4 21H1S00A00 WIN11,윈도우11(설치),인텔 / 코어i5-13세대 / i5-1340P (1.9GHz) / 12코어(4P+8E),2023.01,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,내장그래픽 / UHD Graphics,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 57Wh / 어댑터: 65W / 충전단자: 타입C,14,1.4,10,USB-PD,20640,1102,157,400,60,6.2039801,LENOVO,5.931158787,479.0958559,1327990
1245,28925390,레노버 씽크패드 L14 Gen4 21H1S00A00 WIN11 16GB램,윈도우11(설치),인텔 / 코어i5-13세대 / i5-1340P (1.9GHz) / 12코어(4P+8E),2023.01,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / UHD Graphics,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 57Wh / 어댑터: 65W / 충전단자: 타입C,14,1.4,10,USB-PD,20640,1102,157,400,60,6.2039801,LENOVO,5.963416852,472.4958087,1352110
1246,29342753,레노버 씽크패드 L15 Gen3 21C3S00X00 32GB램,윈도우11프로,인텔 / 코어i7-12세대 / i7-1260P (2.1GHz) / 12코어(4P+8E),2022.01,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,내장그래픽 / Iris Xe,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 57Wh / 충전단자: 타입C,15.6,1.76,8.863636364,USB-PD,17282,1445,141,250,60,5.472636816,LENOVO,5.730161511,420.871209,1451500
1247,28926740,레노버 씽크패드 L15 Gen4 21H3S00B00 16GB램,미포함(프리도스),인텔 / 코어i5-13세대 / i5-1340P (1.9GHz) / 12코어(4P+8E),2023.01,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / UHD Graphics,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 57Wh / 어댑터: 65W / 충전단자: 타입C,15.6,1.77,8.813559322,USB-PD,20640,1102,141,300,60,5.583747927,LENOVO,5.72174673,502.3482643,1139000
1248,28926794,레노버 씽크패드 L15 Gen4 21H3S00B00 WIN11,윈도우11(설치),인텔 / 코어i5-13세대 / i5-1340P (1.9GHz) / 12코어(4P+8E),2023.01,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,내장그래픽 / UHD Graphics,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 57Wh / 어댑터: 65W / 충전단자: 타입C,15.6,1.77,8.813559322,USB-PD,20640,1102,141,300,60,5.583747927,LENOVO,5.689488666,452.268195,1347990
1249,28926779,레노버 씽크패드 L15 Gen4 21H3S00B00 WIN11 16GB램,윈도우11(설치),인텔 / 코어i5-13세대 / i5-1340P (1.9GHz) / 12코어(4P+8E),2023.01,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / UHD Graphics,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 57Wh / 어댑터: 65W / 충전단자: 타입C,15.6,1.77,8.813559322,USB-PD,20640,1102,141,300,60,5.583747927,LENOVO,5.72174673,462.0273523,1328400
1250,28930385,레노버 씽크패드 L15 Gen4 21H3S00V00 WIN11,윈도우11(설치),인텔 / 코어i7-13세대 / i7-1360P (2.2GHz) / 12코어(4P+8E),2023.01,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / UHD Graphics,M.2(NVMe) / 512GB / 저장 슬롯: 1개,배터리: 57Wh / 어댑터: 65W / 충전단자: 타입C,15.6,1.77,8.813559322,USB-PD,19696,1445,141,300,60,5.583747927,LENOVO,5.754992716,384.1809836,1587990
1251,14215991,레노버 씽크패드 T14 Gen2 20W0S00000,윈도우10 프로,인텔 / 코어i5-11세대 / i5-1135G7 (2.4GHz) / 쿼드(4)코어,2021.06,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능(1슬롯),내장그래픽 / Iris Xe,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 50Wh / 충전단자: 타입C,14,1.5,9.333333333,USB-PD,9917,1102,157,300,60,5.981757877,LENOVO,5.666166745,404.7261961,1490000
1252,14216087,레노버 씽크패드 T14 Gen2 20W0S00400,윈도우10 프로,인텔 / 코어i5-11세대 / i5-1135G7 (2.4GHz) / 쿼드(4)코어,2021.06,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능(1슬롯),내장그래픽 / Iris Xe,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 50Wh / 충전단자: 타입C,14,1.5,9.333333333,USB-PD,9917,1102,157,400,60,6.2039801,LENOVO,5.732833412,409.4881008,1490000
1253,16971140,레노버 씽크패드 T14 Gen2 20XKS06E00,윈도우10 프로,AMD / 라이젠7 PRO-4세대 / 5850U (1.9GHz) / 옥타(8)코어,2021.03,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능(1슬롯),내장그래픽 / Radeon Graphics,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 50Wh / 충전단자: 타입C,14,1.55,9.032258065,USB-PD,17281,1299,157,300,60,5.981757877,LENOVO,5.767294034,450.5698464,1370000
1254,16971239,레노버 씽크패드 T14 Gen2 20XKS06G00,윈도우10 프로,AMD / 라이젠7 PRO-4세대 / 5850U (1.9GHz) / 옥타(8)코어,2021.03,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능(1슬롯),내장그래픽 / Radeon Graphics,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 50Wh / 충전단자: 타입C,14,1.46,9.589041096,USB-PD,17281,1299,157,400,60,6.2039801,LENOVO,5.860053365,487.1199805,1293000
1255,17625083,레노버 씽크패드 T14 Gen3 21CFS00H00,윈도우11프로,AMD / 라이젠5 PRO-5세대 / 6650U (2.9GHz) / 헥사(6)코어,2022.04,PDDR5(온보드) / 램 용량: 8GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Radeon 660M,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 52.5Wh / 어댑터: 65W / 충전단자: 타입C,14,1.32,10.60606061,USB-PD,16812,906,157,300,60,5.981757877,LENOVO,5.811852082,447.0655448,1390000
1256,17625215,레노버 씽크패드 T14 Gen3 21CFS00J00,윈도우11프로,AMD / 라이젠5 PRO-5세대 / 6650U (2.9GHz) / 헥사(6)코어,2022.04,PDDR5(온보드) / 램 용량: 8GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Radeon 660M,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 52.5Wh / 어댑터: 65W / 충전단자: 타입C,14,1.32,10.60606061,USB-PD,16812,906,157,400,60,6.2039801,LENOVO,5.878518749,435.4458333,1440000
1257,17625338,레노버 씽크패드 T14 Gen3 21CFS00K00,윈도우11프로,AMD / 라이젠7 PRO-5세대 / 6850U (2.7GHz) / 옥타(8)코어,2023.01,PDDR5(온보드) / 램 용량: 16GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Radeon 680M,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 52.5Wh / 어댑터: 65W / 충전단자: 타입C,14,1.32,10.60606061,USB-PD,20953,2282,157,300,60,5.981757877,LENOVO,5.92796421,382.4493038,1640000
1258,17625395,레노버 씽크패드 T14 Gen3 21CFS00L00,윈도우11프로,AMD / 라이젠7 PRO-5세대 / 6850U (2.7GHz) / 옥타(8)코어,2023.01,PDDR5(온보드) / 램 용량: 16GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Radeon 680M,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 52.5Wh / 어댑터: 65W / 충전단자: 타입C,14,1.32,10.60606061,USB-PD,20953,2282,157,400,60,6.2039801,LENOVO,5.994630876,391.8059396,1620000
1259,16742885,레노버 씽크패드 T14s Gen2 20XFS02400,윈도우10 프로,AMD / 라이젠7 PRO-4세대 / 5850U (1.9GHz) / 옥타(8)코어,2021.03,PDDR4x(온보드) / 램 용량: 16GB / 4266MHz / 램 교체: 불가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 57Wh / 충전단자: 타입C,14,1.28,10.9375,USB-PD,17281,1299,157,300,60,5.981757877,LENOVO,5.911267369,428.3527079,1470000
1260,17567228,레노버 씽크패드 T14s Gen3 21BR001YKR,윈도우11프로,인텔 / 코어i7-12세대 / i7-1260P (2.1GHz) / 12코어(4P+8E),2022.01,PDDR5(온보드) / 램 용량: 16GB / 4800MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 57Wh / 어댑터: 65W / 충전단자: 타입C,14,1.21,11.57024793,USB-PD,17282,1445,157,400,60,6.2039801,LENOVO,6.043397254,355.4939561,1790000
1261,17567342,레노버 씽크패드 T14s Gen3 21BR0020KR,윈도우11프로,인텔 / 코어i7-12세대 / i7-1260P (2.1GHz) / 12코어(4P+8E),2022.01,PDDR5(온보드) / 램 용량: 16GB / 4800MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 57Wh / 어댑터: 65W / 충전단자: 타입C,14,1.21,11.57024793,USB-PD,17282,1445,157,400,60,6.2039801,LENOVO,6.011888989,353.6405288,1790000
1262,17567456,레노버 씽크패드 T14s Gen3 21BR0021KR,윈도우11프로,인텔 / 코어i7-12세대 / i7-1260P (2.1GHz) / 12코어(4P+8E),2022.01,PDDR5(온보드) / 램 용량: 16GB / 4800MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 57Wh / 어댑터: 65W / 충전단자: 타입C,14,1.21,11.57024793,USB-PD,17282,1445,157,300,60,5.981757877,LENOVO,5.945222323,371.5763952,1690000
1263,17567510,레노버 씽크패드 T14s Gen3 21BR0022KR,윈도우11프로,인텔 / 코어i5-12세대 / i5-1240P (1.7GHz) / 12코어(4P+8E),2022.01,PDDR5(온보드) / 램 용량: 16GB / 4800MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 57Wh / 어댑터: 65W / 충전단자: 타입C,14,1.21,11.57024793,USB-PD,17339,1102,157,400,60,6.2039801,LENOVO,6.002403551,400.1602367,1590000
1264,17567609,레노버 씽크패드 T14s Gen3 21BR0023KR,윈도우11프로,인텔 / 코어i5-12세대 / i5-1240P (1.7GHz) / 12코어(4P+8E),2022.01,PDDR5(온보드) / 램 용량: 16GB / 4800MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 57Wh / 어댑터: 65W / 충전단자: 타입C,14,1.21,11.57024793,USB-PD,17339,1102,157,300,60,5.981757877,LENOVO,5.935736884,382.9507667,1640000
1265,17627903,레노버 씽크패드 T14s Gen3 21CQ0007KR,윈도우11프로,AMD / 라이젠7 PRO-5세대 / 6850U (2.7GHz) / 옥타(8)코어,2023.01,PDDR5(온보드) / 램 용량: 16GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Radeon 680M,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 57Wh / 어댑터: 65W / 충전단자: 타입C,14,1.23,11.38211382,USB-PD,20953,2282,157,300,60,5.981757877,LENOVO,5.999488838,413.9205645,1539430
1266,17627837,레노버 씽크패드 T14s Gen3 21CQ0009KR,윈도우11프로,AMD / 라이젠5 PRO-5세대 / 6650U (2.9GHz) / 헥사(6)코어,2022.04,PDDR5(온보드) / 램 용량: 8GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Radeon 660M,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 57Wh / 어댑터: 65W / 충전단자: 타입C,14,1.23,11.38211382,USB-PD,16812,906,157,300,60,5.981757877,LENOVO,5.88337671,470.8245673,1339590
1267,14311280,레노버 씽크패드 T15 Gen2 20W4S00400,윈도우10 프로,인텔 / 코어i5-11세대 / i5-1135G7 (2.4GHz) / 쿼드(4)코어,2021.06,DR4 / 램 용량: 8GB / 3200MHz,내장그래픽 / Iris Xe,M.2(NVMe) / 256GB,배터리: 57Wh / 충전단자: 타입C,15.6,1.79,8.715083799,USB-PD,9917,1102,141,300,60,5.583747927,LENOVO,5.572478076,454.4139343,1316300
1268,17467880,레노버 씽크패드 T16 Gen1 21BVS00700,윈도우11프로,인텔 / 코어i5-12세대 / i5-1240P (1.7GHz) / 12코어(4P+8E),2022.01,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능(1슬롯),내장그래픽 / Iris Xe,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 86Wh / 어댑터: 135W / 충전단자: 타입C,16,1.65,9.696969697,USB-PD,17339,1102,138,300,60,5.509121061,LENOVO,5.932720428,474.602447,1340040
1269,17489702,레노버 씽크패드 T16 Gen1 21BVS00M00,윈도우11프로,인텔 / 코어i7-12세대 / i7-1260P (2.1GHz) / 12코어(4P+8E),2022.01,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능(1슬롯),외장그래픽 / MX550 / VRAM:2GB,M.2(NVMe) / 512GB / 저장 슬롯: 1개,배터리: 86Wh / 어댑터: 135W / 충전단자: 타입C,16,1.65,9.696969697,USB-PD,17282,1445,138,300,60,5.509121061,LENOVO,5.975263717,331.9590954,1890000
1270,17489429,레노버 씽크패드 T16 Gen1 21BVS00T00,윈도우11프로,인텔 / 코어i7-12세대 / i7-1260P (2.1GHz) / 12코어(4P+8E),2022.01,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능(1슬롯),내장그래픽 / Iris Xe,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 86Wh / 어댑터: 135W / 충전단자: 타입C,16,1.65,9.696969697,USB-PD,17282,1445,138,300,60,5.509121061,LENOVO,5.942205866,371.3878666,1690000
1271,17568533,레노버 씽크패드 T16 Gen1 21CHS00800,윈도우11프로,AMD / 라이젠7 PRO-5세대 / 6850U (2.7GHz) / 옥타(8)코어,2023.01,PDDR5(온보드) / 램 용량: 16GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Radeon 680M,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 52.5Wh / 어댑터: 65W / 충전단자: 타입C,16,1.65,9.696969697,USB-PD,20953,2282,138,300,60,5.509121061,LENOVO,5.775078472,387.5891592,1580000
1272,17606501,레노버 씽크패드 T16 Gen1 21CHS00A00,윈도우11프로,AMD / 라이젠7 PRO-5세대 / 6850U (2.7GHz) / 옥타(8)코어,2023.01,PDDR5(온보드) / 램 용량: 16GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Radeon 680M,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 52.5Wh / 어댑터: 65W / 충전단자: 타입C,16,1.8,8.888888889,USB-PD,20953,2282,138,400,60,5.731343284,LENOVO,5.772367579,400.1114293,1532690
1273,28090856,레노버 씽크패드 X1 Extreme Gen4 20Y5004KKR 64GB램,윈도우10 프로,인텔 / 코어i9-11세대 / i9-11950H (2.6GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3080 / VRAM:16GB,M.2(NVMe) / 1TB / 저장 슬롯: 1개,배터리: 90Wh / 어댑터: 230W / 충전단자: 전용포트,16,1.814,8.820286659,USB-PD,21541,9952,138,600,60,6.175787728,LENOVO,6.716709639,168.7615487,4070000
1274,19627070,레노버 씽크패드 X1 카본 Gen11 21HMS00500,윈도우11프로,인텔 / 코어i7-13세대 / i7-1360P (2.2GHz) / 12코어(4P+8E),2023.01,PDDR5(온보드) / 램 용량: 16GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB / 저장 슬롯: 1개,배터리: 57Wh / 어댑터: 65W / 충전단자: 타입C,14,1.12,12.5,USB-PD,19696,1445,157,400,60,6.2039801,LENOVO,6.113820969,264.7821987,2399000
1275,14348315,레노버 씽크패드 X13 20WKS07100,윈도우10 프로,인텔 / 코어i5-11세대 / i5-1135G7 (2.4GHz) / 쿼드(4)코어,2021.06,PDDR4x(온보드) / 램 용량: 8GB / 4266MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 54.7Wh / 충전단자: 타입C,13.3,1.26,10.55555556,USB-PD,9917,1102,166,300,60,6.205638474,LENOVO,5.858835248,458.793216,1367010
1276,14348408,레노버 씽크패드 X13 20WKS07200,미포함(프리도스),인텔 / 코어i5-11세대 / i5-1135G7 (2.4GHz) / 쿼드(4)코어,2021.06,PDDR4x(온보드) / 램 용량: 8GB / 4266MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 54.7Wh / 충전단자: 타입C,13.3,1.26,10.55555556,USB-PD,9917,1102,166,300,60,6.205638474,LENOVO,5.827326983,648.2009993,899000
1277,17617865,레노버 씽크패드 X13 Gen3 21CM000CKR,윈도우11프로,AMD / 라이젠5 PRO-5세대 / 6650U (2.9GHz) / 헥사(6)코어,2022.04,PDDR5(온보드) / 램 용량: 16GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Radeon 660M,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 54.7Wh / 어댑터: 45W / 충전단자: 타입C,13.3,1.26,10.55555556,USB-PD,16812,906,166,300,60,6.205638474,LENOVO,5.926094995,423.2924996,1490000
1278,17617922,레노버 씽크패드 X13 Gen3 21CM000EKR,윈도우11프로,AMD / 라이젠7 PRO-5세대 / 6850U (2.7GHz) / 옥타(8)코어,2023.01,PDDR5(온보드) / 램 용량: 16GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Radeon 680M,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 54.7Wh / 어댑터: 45W / 충전단자: 타입C,13.3,1.26,10.55555556,USB-PD,20953,2282,166,300,60,6.205638474,LENOVO,6.009949058,273.1795026,2290000
1279,17617778,레노버 씽크패드 X13 Gen3 21CM000FKR,윈도우11프로,AMD / 라이젠5 PRO-5세대 / 6650U (2.9GHz) / 헥사(6)코어,2022.04,PDDR5(온보드) / 램 용량: 8GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Radeon 660M,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 54.7Wh / 어댑터: 45W / 충전단자: 타입C,13.3,1.26,10.55555556,USB-PD,16812,906,166,300,60,6.205638474,LENOVO,5.893836931,436.5805134,1440000
1280,19974071,레노버 아이디어패드 Pro 5i 16IRH i5 4050,미포함(프리도스),인텔 / 코어i5-13세대 / i5-13500H (2.6GHz) / 12코어(4P+8E),2023.01,PDDR5(온보드) / 램 용량: 16GB / 램 교체: 불가능,외장그래픽 / RTX4050 / TGP: 80W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 75Wh / 충전단자: 전용포트,16,1.9,8.421052632,USB-PD,22988,1102,138,350,120,5.953565506,LENOVO,6.077157958,392.074707,1550000
1281,20171102,레노버 아이디어패드 Slim 5i 14IRL i5,미포함(프리도스),인텔 / 코어i5-13세대 / i5-13500H (2.6GHz) / 12코어(4P+8E),2023.01,PDDR5(온보드) / 램 용량: 16GB / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB / 저장 슬롯: 1개,배터리: 56.6Wh / 충전단자: 타입C,14,1.4,10,USB-PD,22988,1102,157,400,60,6.2039801,LENOVO,6.210109591,554.4740706,1120000
1282,18457640,레노버 아이디어패드 Slim1-15AMN7 R5,미포함(프리도스),AMD / 라이젠5(Zen2) / 7520U (2.8GHz) / 쿼드(4)코어,2023.01,PDDR5(온보드) / 램 용량: 8GB / 5500MHz / 램 교체: 불가능,내장그래픽 / Radeon 610M,M.2(NVMe) / 256GB,배터리: 42Wh / 어댑터: 65W / 충전단자: DC,15.6,1.58,9.873417722,,9699,537,141,250,60,5.472636816,LENOVO,5.457346664,911.1370817,598960
1283,29010176,레노버 아이디어패드 Slim3 14IAH8 83EQ002MKR,미포함(프리도스),인텔 / 코어i5-12세대 / i5-12450H (2.0GHz) / 옥타코어(4P+4E),2022.01,PDDR5(온보드) / 램 용량: 16GB / 4800MHz / 램 교체: 불가능,내장그래픽 / UHD Graphics,M.2(NVMe) / 256GB,배터리: 47Wh / 충전단자: DC,14,1.37,10.2189781,USB-PD,18050,349,157,300,60,5.981757877,LENOVO,5.779604162,890.5399326,649000
1284,29014760,레노버 아이디어패드 Slim3 14IAH8 83EQ002QKR,윈도우11홈,인텔 / 코어i5-12세대 / i5-12450H (2.0GHz) / 옥타코어(4P+4E),2022.01,PDDR5(온보드) / 램 용량: 16GB / 4800MHz / 램 교체: 불가능,내장그래픽 / UHD Graphics,M.2(NVMe) / 256GB,배터리: 47Wh / 충전단자: DC,14,1.37,10.2189781,USB-PD,18050,349,157,300,60,5.981757877,LENOVO,5.779604162,851.1935438,769000
1285,19260956,레노버 아이디어패드 Slim3 15ABR8 82XM0039KR WIN11,윈도우11(설치),AMD / 라이젠5(Zen3) / 7530U (2.0Hz) / 헥사(6)코어,2023.01,DR4(온보드) / 램 용량: 16GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 256GB / 저장 슬롯: 1개,배터리: 47Wh / 충전단자: DC,15.6,1.7,9.176470588,USB-PD,16254,1137,141,300,60,5.583747927,LENOVO,5.615684885,1096.834877,601990
1286,28884062,레노버 아이디어패드 Slim3 15IAH8 83ER0060KR WIN11,윈도우11(설치),인텔 / 코어i5-12세대 / i5-12450H (2.0GHz) / 옥타코어(4P+4E),2022.01,PDDR5(온보드) / 램 용량: 16GB / 4800MHz / 램 교체: 불가능,내장그래픽 / UHD Graphics,M.2(NVMe) / 512GB / 저장 슬롯: 1개,배터리: 47Wh / 어댑터: 65W / 충전단자: DC,15.6,1.62,9.62962963,USB-PD,18050,349,141,300,60,5.583747927,LENOVO,5.665640242,766.7045905,828960
